,DH words,DH value,HS words,HS value,SH words,SH value,TR words,TR value,OT words,OT value,TX words,TX value
4158,jesus love,0.0,bye ðÿ,0.0,love rsbn,0.0,booo,0.0,lost,0.0,hour ago,0.0
4159,jesus name,0.0,bye troll,0.0,love red,0.0,ms,0.0,love guy,0.0,michelle,0.0
4160,jesus save,0.0,pence 2024,0.0,love president,0.0,mi red,0.0,love hate,0.0,michigan pence,0.0
4161,jew,0.0,pence 2nd,0.0,love pres,0.0,memory,0.0,love john,0.0,michigan maga,0.0
4162,jews,0.0,pence amazing,0.0,love potus,0.0,men,0.0,love penny,0.0,michigan love,0.0
4163,jfk,0.0,patreon,0.0,love people,0.0,mental,0.0,love rsbn,0.0,michigan let,0.0
4164,jfk jr,0.0,cages,0.0,love penny,0.0,bravo bravo,0.0,love red,0.0,michigan john,0.0
4165,literally,0.0,paint,0.0,lover,0.0,merci,0.0,love president,0.0,michigan,0.0
4166,little girl,0.0,path,0.0,loves,0.0,merci mister,0.0,love pres,0.0,michael,0.0
4167,hyena auschwitz,0.0,pan,0.0,loves president,0.0,merry,0.0,love potus,0.0,michigan please,0.0
4168,mike penny,0.0,california _rsbnredcalif,0.0,low,0.0,merveilleux,0.0,love people,0.0,mic,0.0
4169,minnesota,0.0,panic,0.0,maga maga,0.0,mess,0.0,love pence,0.0,miami,0.0
4170,ministry,0.0,papa,0.0,maga love,0.0,message,0.0,love like,0.0,mi socialism,0.0
4171,mind,0.0,paper,0.0,maga kag,0.0,mexican,0.0,love netherlands,0.0,mi red,0.0
4172,min,0.0,pardon,0.0,maga country,0.0,mexico,0.0,love mr,0.0,mi,0.0
4173,millennial,0.0,pardon pardon,0.0,maga,0.0,mi socialism,0.0,love mike,0.0,mexico,0.0
4174,military,0.0,paris,0.0,mafia,0.0,brazil,0.0,love michigan,0.0,michigan pennsylvania,0.0
4175,mike pence,0.0,park,0.0,mad,0.0,miami,0.0,love mi,0.0,michigan red,0.0
4176,michigander,0.0,park etc,0.0,macho,0.0,bravo,0.0,love love,0.0,literally,0.0
4177,mike karen,0.0,parking,0.0,machine,0.0,michael,0.0,magaðÿ ðÿ,0.0,midnight,0.0
4178,midnight rider,0.0,parking lot,0.0,mac,0.0,michelle,0.0,magaðÿÿ ðÿÿ,0.0,mike pence,0.0
4179,midnight,0.0,parler,0.0,000 people,0.0,brave,0.0,landed,0.0,mike karen,0.0
4180,middle east,0.0,california 55,0.0,lucky,0.0,michigan john,0.0,matters,0.0,mike great,0.0
4181,middle,0.0,calif red,0.0,luck,0.0,michigan let,0.0,202,0.0,mike,0.0
4182,michiganðÿ,0.0,particularly,0.0,low tern,0.0,michigan love,0.0,matter amirica,0.0,might,0.0
4183,minute,0.0,calif,0.0,low taxi,0.0,michigan maga,0.0,2020â,0.0,midnight rider,0.0
4184,misinformation,0.0,cali red,0.0,love pence,0.0,michigan pence,0.0,match,0.0,middle east,0.0
4185,misinformation campaign,0.0,cali,0.0,love mr,0.0,michigan pennsylvania,0.0,massive terror,0.0,michigan trump2020,0.0
4186,miss,0.0,party tomorrow,0.0,loose,0.0,michigan please,0.0,massive god,0.0,middle,0.0
4187,miss rally,0.0,cal,0.0,lose,0.0,member celebrities,0.0,massive crowd,0.0,michiganðÿ,0.0
4188,mistake,0.0,pas,0.0,loud,0.0,meltdown progress,0.0,massive,0.0,michiganders,0.0
4189,mister,0.0,pas saginaw,0.0,lot malarkey,0.0,michigan trump2020,0.0,massachusetts,0.0,michigander,0.0
4190,mister president,0.0,past,0.0,lot,0.0,bring integrity,0.0,mass,0.0,michigan ðÿ,0.0
4191,mix,0.0,pastor,0.0,lost,0.0,matters,0.0,masks,0.0,michigan wipe,0.0
4192,mob,0.0,nyc,0.0,losers,0.0,matters blm,0.0,mask mandatory,0.0,mexican,0.0
4193,mom,0.0,ny,0.0,lose freedom,0.0,bring triad,0.0,2020â ðÿ,0.0,mess,0.0
4194,moment,0.0,nwo,0.0,lose election,0.0,maxine,0.0,maryland,0.0,merveilleux,0.0
4195,mon,0.0,music,0.0,los angeles,0.0,may,0.0,mary,0.0,mb,0.0
4196,mon man,0.0,muslim brotherhood,0.0,love mike,0.0,may god,0.0,matter ðÿ,0.0,media mafia,0.0
4197,monica,0.0,candice,0.0,los,0.0,maybe,0.0,matters blm,0.0,mean us,0.0
4198,monica king,0.0,must flow,0.0,lord jesus,0.0,mayor,0.0,magic,0.0,mean,0.0
4199,month,0.0,candace owens,0.0,lord holy,0.0,mb,0.0,max,0.0,mccain,0.0
4200,michiganders,0.0,candace owen,0.0,lord god,0.0,mb km,0.0,medium intimidate,0.0,mb muslim,0.0
4201,michigan ðÿ,0.0,mâ,0.0,lord,0.0,mb muslim,0.0,medium donate,0.0,mb km,0.0
4202,medicine,0.0,mâ pâ,0.0,looter,0.0,bring red,0.0,medicine,0.0,mayor,0.0
4203,memory,0.0,mðÿ,0.0,loot,0.0,mean us,0.0,media mafia,0.0,merry,0.0
4204,merveilleux,0.0,mðÿ œpâ,0.0,loudly,0.0,bread,0.0,media,0.0,maybe,0.0
4205,merry,0.0,candace,0.0,loudly within,0.0,bring god,0.0,mean us,0.0,may god,0.0
4206,merci mister,0.0,naked,0.0,love,0.0,brilliant,0.0,mean,0.0,may,0.0
4207,merci,0.0,naked cannon,0.0,love american,0.0,medicine,0.0,mccain,0.0,maxine,0.0
4208,mention,0.0,canadians love,0.0,love michigan,0.0,bright,0.0,mb muslim,0.0,max,0.0
4209,mental,0.0,name jesus,0.0,love mi,0.0,medium donate,0.0,mb km,0.0,matters blm,0.0
4210,member celebrities,0.0,name lord,0.0,love love,0.0,medium intimidate,0.0,mb,0.0,medicine,0.0
4211,michigan wipe,0.0,canadians,0.0,love like,0.0,medium share,0.0,maybe,0.0,medium donate,0.0
4212,member,0.0,canadian peninsular,0.0,love john,0.0,medium straight,0.0,may god,0.0,medium intimidate,0.0
4213,mega red,0.0,nation god,0.0,love hate,0.0,meet,0.0,may,0.0,medium share,0.0
4214,mega,0.0,navy,0.0,love guy,0.0,mega,0.0,maxine,0.0,medium straight,0.0
4215,meet,0.0,nazi,0.0,love god,0.0,mega red,0.0,marxists,0.0,meet,0.0
4216,medium share,0.0,nazi war,0.0,love freedom,0.0,briben,0.0,marxist,0.0,mega,0.0
4217,medium intimidate,0.0,nc,0.0,love fellow,0.0,brasil,0.0,marxism red,0.0,mega red,0.0
4218,mess,0.0,nd,0.0,love family,0.0,michigan wipe,0.0,marxism,0.0,melania,0.0
4219,mexican,0.0,canadian,0.0,love donald,0.0,mrs,0.0,man god,0.0,meltdown progress,0.0
4220,mexico,0.0,nee,0.0,love country,0.0,morning,0.0,man best,0.0,member,0.0
4221,mi red,0.0,muslim,0.0,love canada,0.0,mo,0.0,2020ðÿ,0.0,member celebrities,0.0
4222,mi socialism,0.0,murder,0.0,love best,0.0,mob,0.0,mama,0.0,memory,0.0
4223,miami,0.0,nut,0.0,liberals,0.0,boyne,0.0,malarkey,0.0,men,0.0
4224,mic,0.0,multiple,0.0,liberal,0.0,moment,0.0,majority,0.0,mention,0.0
4225,michael,0.0,monica king,0.0,lib,0.0,mon,0.0,major,0.0,merci,0.0
4226,michelle,0.0,month,0.0,kick,0.0,mon man,0.0,mainstream medium,0.0,merci mister,0.0
4227,michigan john,0.0,moon,0.0,killed injured,0.0,boycott ðÿ,0.0,mainstream media,0.0,mike penny,0.0
4228,michigan let,0.0,car,0.0,killed,0.0,monica,0.0,maine,0.0,millennial,0.0
4229,michigan maga,0.0,capture ongoing,0.0,kill different,0.0,monica king,0.0,main,0.0,million,0.0
4230,michigan pence,0.0,capture,0.0,kill,0.0,boycott boycott,0.0,mail ballot,0.0,mâ,0.0
4231,michigan pennsylvania,0.0,capable,0.0,kids,0.0,moon,0.0,magnify excellent,0.0,name,0.0
4232,michigan please,0.0,cap,0.0,kid,0.0,boy,0.0,magnify,0.0,naked cannon,0.0
4233,michigan red,0.0,motown,0.0,kick whitmer,0.0,box,0.0,magic wand,0.0,naked,0.0
4234,michigan trump2020,0.0,mouth,0.0,khomeini mullahs,0.0,mister president,0.0,man good,0.0,mðÿ œpâ,0.0
4235,moon,0.0,canâ,0.0,keep us,0.0,mostly,0.0,man great,0.0,mðÿ,0.0
4236,mostly,0.0,movement,0.0,khomeini,0.0,mother,0.0,man president,0.0,mâ pâ,0.0
4237,mother,0.0,movie,0.0,kentucky,0.0,motown,0.0,many,0.0,must win,0.0
4238,netherlands,0.0,cannon thanksdoc,0.0,kenosha wi,0.0,bos,0.0,mars,0.0,mullahs,0.0
4239,new hampshire,0.0,mr pence,0.0,kenosha,0.0,boring,0.0,market,0.0,must pay,0.0
4240,nevada,0.0,cannon,0.0,kelly,0.0,movement,0.0,mark,0.0,must flow,0.0
4241,network thank,0.0,mr vice,0.0,keith,0.0,border,0.0,march,0.0,muslim brotherhood,0.0
4242,network,0.0,mr vp,0.0,keep year,0.0,mr,0.0,many rally,0.0,muslim,0.0
4243,netherlands thanksdoc,0.0,mrs,0.0,kim,0.0,mr pence,0.0,many people,0.0,music,0.0
4244,netherlands hope,0.0,ms,0.0,kim clement,0.0,mr president,0.0,manufacturing,0.0,murder,0.0
4245,neitherliberty safety,0.0,candy,0.0,kind,0.0,mr vice,0.0,man speak,0.0,name jesus,0.0
4246,motown,0.0,msm tech,0.0,kind donation,0.0,mr vp,0.0,manipulate operation,0.0,name lord,0.0
4247,neitherliberty,0.0,candice owens,0.0,kumallah,0.0,mix,0.0,manipulate,0.0,nation god,0.0
4248,nee talk,0.0,much love,0.0,ktvc traverse,0.0,mister,0.0,mandatory,0.0,navy,0.0
4249,nee,0.0,mullahs,0.0,ktvc,0.0,michigan ðÿ,0.0,mandate,0.0,nazi,0.0
4250,near,0.0,nee talk,0.0,korean,0.0,mike penny,0.0,80,0.0,nazi war,0.0
4251,nd,0.0,neitherliberty,0.0,korea,0.0,michigander,0.0,man suck,0.0,nc,0.0
4252,nc,0.0,neitherliberty safety,0.0,kneegas,0.0,michiganders,0.0,loser,0.0,nd,0.0
4253,new jersey,0.0,netherlands,0.0,km mb,0.0,michiganðÿ,0.0,lose freedom,0.0,nee,0.0
4254,new member,0.0,campaign pull,0.0,km khomeini,0.0,middle,0.0,lose election,0.0,nee talk,0.0
4255,new mexico,0.0,noem,0.0,km,0.0,middle east,0.0,let president,0.0,neitherliberty,0.0
4256,new world,0.0,nominate,0.0,kkk hunter,0.0,midnight,0.0,let medium,0.0,neitherliberty safety,0.0
4257,new york,0.0,camp guillotines,0.0,kkk,0.0,midnight rider,0.0,let maga,0.0,netherlands hope,0.0
4258,news medium,0.0,nope,0.0,kjv,0.0,might,0.0,let happen,0.0,netherlands thanksdoc,0.0
4259,news network,0.0,normal,0.0,kiss,0.0,brain surgery,0.0,let gooooooo,0.0,network,0.0
4260,next president,0.0,north,0.0,kingdom,0.0,mike great,0.0,let friend,0.0,network thank,0.0
4261,next rally,0.0,north carolina,0.0,king,0.0,mike karen,0.0,let fly,0.0,nevada,0.0
4262,next week,0.0,north korea,0.0,keep weâ,0.0,mike pence,0.0,less,0.0,multiple,0.0
4263,next year,0.0,northcarolina,0.0,keep senate,0.0,brain dead,0.0,legend,0.0,much love,0.0
4264,nice surprise,0.0,northern,0.0,liar marxist,0.0,mistake,0.0,leg,0.0,min,0.0
4265,night,0.0,northern michigan,0.0,join us,0.0,millennial,0.0,lefty,0.0,miss rally,0.0
4266,nj,0.0,norway,0.0,juan,0.0,brace,0.0,leftist,0.0,mob,0.0
4267,nobel,0.0,camp,0.0,jr 2024,0.0,min,0.0,left,0.0,mo,0.0
4268,nobel peace,0.0,camilla zapolsky,0.0,jr,0.0,boys uncensored,0.0,lebanese christian,0.0,mix,0.0
4269,noem,0.0,camilla,0.0,joy,0.0,minded,0.0,lebanese,0.0,mister president,0.0
4270,nazi war,0.0,camera,0.0,joseph,0.0,ministry,0.0,leavenworth,0.0,mister,0.0
4271,nazi,0.0,camel toe,0.0,jones,0.0,minnesota,0.0,let michigan,0.0,mistake,0.0
4272,navy,0.0,november 3rd,0.0,joke,0.0,minute,0.0,let red,0.0,misinformation campaign,0.0
4273,music,0.0,camel,0.0,join lincoln,0.0,misinformation,0.0,lose,0.0,msm tech,0.0
4274,move,0.0,ntd,0.0,keep keep,0.0,misinformation campaign,0.0,let take,0.0,misinformation,0.0
4275,movement,0.0,camacho,0.0,join,0.0,boys,0.0,liberty purchase,0.0,minute,0.0
4276,movie,0.0,number,0.0,johnny,0.0,miss rally,0.0,liberty freedom,0.0,minnesota,0.0
4277,mr pence,0.0,calm,0.0,john james,0.0,ongoing,0.0,liberty,0.0,ministry,0.0
4278,mr president,0.0,call sign,0.0,john,0.0,ontario,0.0,liberate,0.0,minded,0.0
4279,mr vice,0.0,nobel peace,0.0,joey,0.0,carefree,0.0,liberals cry,0.0,mind,0.0
4280,mr vp,0.0,nobel,0.0,joes,0.0,oops,0.0,liberals,0.0,moment,0.0
4281,mrs,0.0,nj,0.0,jobs jobs,0.0,beyond,0.0,liberal,0.0,mon,0.0
4282,ms,0.0,canada hope,0.0,judge,0.0,phony,0.0,lib,0.0,mon man,0.0
4283,msm tech,0.0,netherlands hope,0.0,jump,0.0,pick,0.0,liar marxist,0.0,monica,0.0
4284,much love,0.0,netherlands thanksdoc,0.0,justice,0.0,best yet,0.0,liar,0.0,monica king,0.0
4285,mullahs,0.0,canada traverse,0.0,justice corrupt,0.0,pig,0.0,lgbtq,0.0,month,0.0
4286,multiple,0.0,network thank,0.0,keep job,0.0,piglosi,0.0,lewis,0.0,mostly,0.0
4287,murder,0.0,nevada,0.0,keep great,0.0,pipe,0.0,letâ,0.0,motown,0.0
4288,muslim,0.0,canada president,0.0,keep freedom,0.0,pity,0.0,letter,0.0,mouth,0.0
4289,national,0.0,canada love,0.0,keep,0.0,best vp,0.0,let win,0.0,movement,0.0
4290,muslim brotherhood,0.0,new hampshire,0.0,kayleigh,0.0,best president,0.0,leave,0.0,movie,0.0
4291,must flow,0.0,new jersey,0.0,karen pence,0.0,best love,0.0,least crime,0.0,mr,0.0
4292,must pay,0.0,new member,0.0,karen,0.0,plan cyber,0.0,least,0.0,mr pence,0.0
4293,must win,0.0,new mexico,0.0,kammy,0.0,best ever,0.0,learn,0.0,mr president,0.0
4294,mâ,0.0,new york,0.0,kamel,0.0,plane,0.0,last time,0.0,mr vice,0.0
4295,mâ pâ,0.0,nightmare,0.0,kaka,0.0,plane president,0.0,last rally,0.0,mr vp,0.0
4296,mðÿ,0.0,canada germany,0.0,kag peace,0.0,planet,0.0,last night,0.0,mrs,0.0
4297,mðÿ œpâ,0.0,news medium,0.0,kag,0.0,planet earth,0.0,last elections,0.0,matters,0.0
4298,naked,0.0,canada europe,0.0,j𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢,0.0,planned,0.0,last chance,0.0,matter ðÿ,0.0
4299,naked cannon,0.0,next,0.0,j𝗢𝗘 𝐖𝗘,0.0,best,0.0,large,0.0,match,0.0
4300,name jesus,0.0,next president,0.0,j𝗢𝗘,0.0,bernie,0.0,laptop matters,0.0,love love,0.0
4301,name lord,0.0,next rally,0.0,kyle,0.0,please god,0.0,laptop matter,0.0,love pence,0.0
4302,nation,0.0,next week,0.0,la,0.0,benjamin franklin,0.0,laptop hell,0.0,love netherlands,0.0
4303,nation god,0.0,next year,0.0,lake,0.0,please https,0.0,laptop,0.0,love mr,0.0
4304,medium donate,0.0,nice,0.0,leave,0.0,please join,0.0,landslide victory,0.0,love mike,0.0
4305,media mafia,0.0,nice surprise,0.0,leg,0.0,please let,0.0,landslide red,0.0,love michigan,0.0
4306,little people,0.0,campaign tomorrow,0.0,lefty,0.0,please like,0.0,landslide pence,0.0,love mi,0.0
4307,love potus,0.0,pence attend,0.0,leftist,0.0,please please,0.0,landslide landslide,0.0,love like,0.0
4308,love thank,0.0,pence best,0.0,left,0.0,phee,0.0,landslide incoming,0.0,love donald,0.0
4309,love song,0.0,com shop,0.0,lebanese christian,0.0,peters,0.0,last week,0.0,love john,0.0
4310,love show,0.0,brother,0.0,lebanese,0.0,peter gabriel,0.0,last year,0.0,love hate,0.0
4311,love rsbn,0.0,pray fast,0.0,leavenworth,0.0,people pray,0.0,late,0.0,love guy,0.0
4312,love red,0.0,pray god,0.0,least crime,0.0,biggest,0.0,lawyer,0.0,love god,0.0
4313,love pres,0.0,pray pence,0.0,lakes,0.0,people absorb,0.0,leader,0.0,love freedom,0.0
4314,love people,0.0,brock,0.0,least,0.0,people cop,0.0,lead,0.0,love fellow,0.0
4315,love john,0.0,pray president,0.0,learn,0.0,people democrats,0.0,le,0.0,love penny,0.0
4316,love penny,0.0,pray vienna,0.0,leader,0.0,people die,0.0,lazy,0.0,love people,0.0
4317,love pence,0.0,broadcasting network,0.0,lead,0.0,people fight,0.0,lawâš order,0.0,love potus,0.0
4318,love netherlands,0.0,broadcasting,0.0,le,0.0,people forget,0.0,lawâš,0.0,love pres,0.0
4319,love mr,0.0,pre,0.0,lazy,0.0,people greedy,0.0,law order,0.0,love red,0.0
4320,love mi,0.0,preach,0.0,lawâš order,0.0,people live,0.0,later,0.0,love rsbn,0.0
4321,love love,0.0,predict,0.0,legend,0.0,people love,0.0,law god,0.0,love show,0.0
4322,love trump2020,0.0,preparation,0.0,less,0.0,people mi,0.0,law enforcement,0.0,love song,0.0
4323,love trumpâ,0.0,preparation dres,0.0,let,0.0,people people,0.0,laundering,0.0,love thank,0.0
4324,love vice,0.0,bro,0.0,let fly,0.0,people president,0.0,laugh,0.0,love trump2020,0.0
4325,love vp,0.0,prepare2020_com,0.0,liar,0.0,peter,0.0,latinos,0.0,love trumpâ,0.0
4326,love ðÿ,0.0,prepare2020_com rsbnusa,0.0,lgbtq,0.0,people take,0.0,latino,0.0,love vice,0.0
4327,loved,0.0,british,0.0,lewis,0.0,bidenðÿ,0.0,libs,0.0,love vp,0.0
4328,lover,0.0,prepared stay,0.0,letâ,0.0,bide,0.0,libtard,0.0,love ðÿ,0.0
4329,loves,0.0,pres,0.0,letter,0.0,peoples,0.0,libtards,0.0,loved,0.0
4330,loves president,0.0,present,0.0,let win,0.0,peoples world,0.0,link,0.0,lover,0.0
4331,low taxi,0.0,bring triad,0.0,let take,0.0,biblical,0.0,2021,0.0,loves,0.0
4332,low tern,0.0,bring red,0.0,let red,0.0,period,0.0,location,0.0,love family,0.0
4333,luck,0.0,president 2024,0.0,let president,0.0,bi,0.0,load,0.0,love country,0.0
4334,000 people,0.0,president best,0.0,let michigan,0.0,person kill,0.0,lmao,0.0,low taxi,0.0
4335,mac,0.0,president donald,0.0,let medium,0.0,person tomorrow,0.0,living huge,0.0,lock hillary,0.0
4336,machine,0.0,pray california,0.0,let maga,0.0,pesident,0.0,living,0.0,long live,0.0
4337,macho,0.0,praise jesus,0.0,let happen,0.0,pesident subscribe,0.0,2024 2032,0.0,long line,0.0
4338,mad,0.0,bring god,0.0,let gooooooo,0.0,please pray,0.0,live matter,0.0,long,0.0
4339,love like,0.0,praise,0.0,let friend,0.0,please red,0.0,live loudly,0.0,lockdowns,0.0
4340,love hate,0.0,poo,0.0,lawâš,0.0,please share,0.0,live,0.0,lockdown,0.0
4341,mean us,0.0,bruh,0.0,lawyer,0.0,potus notice,0.0,little temporary,0.0,lock whitmer,0.0
4342,lockdown,0.0,brown white,0.0,law order,0.0,por,0.0,little people,0.0,location,0.0
4343,lord god,0.0,pop story,0.0,large,0.0,portland,0.0,literally,0.0,love canada,0.0
4344,lord,0.0,pope,0.0,laptop matter,0.0,beautiful sunset,0.0,listen,0.0,load,0.0
4345,loose,0.0,popular,0.0,laptop hell,0.0,possible,0.0,list,0.0,living huge,0.0
4346,long time,0.0,por,0.0,laptop,0.0,beautiful,0.0,lock hillary,0.0,living,0.0
4347,long live,0.0,brothers,0.0,lap,0.0,post election,0.0,2020ðÿ ðÿ,0.0,live matter,0.0
4348,long line,0.0,brotherhood km,0.0,landslide victory,0.0,postal,0.0,lock whitmer,0.0,little temporary,0.0
4349,location,0.0,possible,0.0,landslide red,0.0,potential,0.0,looter,0.0,little people,0.0
4350,love guy,0.0,brotherhood forever,0.0,landslide pence,0.0,potty,0.0,los angeles,0.0,long time,0.0
4351,load,0.0,post election,0.0,landslide landslide,0.0,potus,0.0,los,0.0,loose,0.0
4352,living huge,0.0,postal,0.0,landslide incoming,0.0,potus admin,0.0,lord jesus,0.0,loot,0.0
4353,living,0.0,potential,0.0,landslide,0.0,potus glorify,0.0,lord holy,0.0,looter,0.0
4354,live matter,0.0,potty,0.0,landed,0.0,power,0.0,lord god,0.0,lord god,0.0
4355,live loudly,0.0,potus,0.0,land free,0.0,das right,0.0,lord,0.0,lord holy,0.0
4356,little temporary,0.0,potus admin,0.0,land,0.0,power american,0.0,loot,0.0,lord jesus,0.0
4357,lord holy,0.0,potus glorify,0.0,lame,0.0,powerful,0.0,lockdown,0.0,los,0.0
4358,lord jesus,0.0,potus notice,0.0,lakes bay,0.0,ppl,0.0,loose,0.0,los angeles,0.0
4359,los,0.0,brotherhood,0.0,laptop matters,0.0,practice,0.0,long time,0.0,lose election,0.0
4360,los angeles,0.0,power american,0.0,last,0.0,practice socialism,0.0,long live,0.0,lose freedom,0.0
4361,lose freedom,0.0,powerful,0.0,law god,0.0,beast,0.0,long line,0.0,lost,0.0
4362,lost,0.0,brother sister,0.0,last chance,0.0,praise jesus,0.0,lol,0.0,lot,0.0
4363,loudly,0.0,practice,0.0,law enforcement,0.0,pray,0.0,lockdowns,0.0,lot malarkey,0.0
4364,loudly within,0.0,practice socialism,0.0,law,0.0,pray california,0.0,lion,0.0,loud,0.0
4365,love american,0.0,bring integrity,0.0,laundering,0.0,pray fast,0.0,line preparation,0.0,love american,0.0
4366,love best,0.0,president family,0.0,laugh,0.0,pray god,0.0,lid,0.0,love best,0.0
4367,love canada,0.0,pence family,0.0,latinos,0.0,pray pence,0.0,lincoln club,0.0,loves president,0.0
4368,love country,0.0,presidential,0.0,latino,0.0,popular,0.0,like guy,0.0,low tern,0.0
4369,love donald,0.0,press,0.0,later,0.0,pop story,0.0,like electricity,0.0,massive terror,0.0
4370,love family,0.0,pressed,0.0,late,0.0,please wake,0.0,like donald,0.0,man good,0.0
4371,love fellow,0.0,pressed like,0.0,last year,0.0,beloved,0.0,like button,0.0,mandatory,0.0
4372,love freedom,0.0,pretty,0.0,last week,0.0,pleaseeeee,0.0,light,0.0,mandate,0.0
4373,love god,0.0,prevail,0.0,last time,0.0,plot,0.0,lifetime,0.0,man woman,0.0
4374,mafia,0.0,prez,0.0,last remain,0.0,pls,0.0,life stake,0.0,man speak,0.0
4375,maga country,0.0,price,0.0,last rally,0.0,plug,0.0,life pro,0.0,man president,0.0
4376,maga kag,0.0,break news,0.0,last night,0.0,plus,0.0,2024 great,0.0,man great,0.0
4377,marxism red,0.0,bread,0.0,last elections,0.0,plz,0.0,life liberty,0.0,man god,0.0
4378,massachusetts,0.0,prize,0.0,gorgeous,0.0,pm,0.0,life depend,0.0,maine,0.0
4379,mass,0.0,pro,0.0,gordon samp,0.0,pocket,0.0,2028 2032,0.0,man best,0.0
4380,mask mandatory,0.0,dothefive,0.0,gordon,0.0,benjamin,0.0,lied spy,0.0,mama,0.0
4381,maryland,0.0,pro gun,0.0,everybody human,0.0,poland,0.0,lied,0.0,malarkey,0.0
4382,mary,0.0,pro life,0.0,everywhere,0.0,poles,0.0,lie lie,0.0,majority,0.0
4383,marxists,0.0,probably,0.0,everything touch,0.0,poles wrong,0.0,like hit,0.0,major,0.0
4384,mars,0.0,problem,0.0,everything,0.0,policy,0.0,like john,0.0,mainstream social,0.0
4385,maga love,0.0,progress,0.0,everyone show,0.0,beep,0.0,like life,0.0,manipulate operation,0.0
4386,march,0.0,brazil,0.0,everyone red,0.0,politic,0.0,like ðÿ,0.0,manufacturing,0.0
4387,many rally,0.0,promise keep,0.0,everyone,0.0,political,0.0,lincoln,0.0,many people,0.0
4388,many people,0.0,proof,0.0,everyday,0.0,belong,0.0,lil,0.0,many rally,0.0
4389,manufacturing,0.0,proof evidence,0.0,everybody,0.0,believe fake,0.0,likeðÿ trumpðÿ,0.0,march,0.0
4390,manipulate operation,0.0,bravo bravo,0.0,everlasting,0.0,poll right,0.0,likeðÿ,0.0,mark,0.0
4391,manipulate,0.0,prosperity,0.0,every time,0.0,poll tomorrow,0.0,likes likes,0.0,marxism red,0.0
4392,massive,0.0,prosperous,0.0,every state,0.0,polling,0.0,likes,0.0,marxists,0.0
4393,massive crowd,0.0,prosperous secure,0.0,every single,0.0,pompeo,0.0,like trix,0.0,mary,0.0
4394,massive god,0.0,presidential upgrade,0.0,every rally,0.0,pony,0.0,like like,0.0,maryland,0.0
4395,massive terror,0.0,presidente,0.0,every democrat,0.0,pony soldier,0.0,like subscribe,0.0,mask mandatory,0.0
4396,match,0.0,president four,0.0,every day,0.0,poo,0.0,like stream,0.0,masks,0.0
4397,matter amirica,0.0,breaking,0.0,every count,0.0,poor,0.0,like share,0.0,mass,0.0
4398,matter ðÿ,0.0,president god,0.0,evidence,0.0,pense,0.0,like president,0.0,massachusetts,0.0
4399,matters,0.0,president good,0.0,evidence truth,0.0,penny president,0.0,like please,0.0,massive,0.0
4400,matters blm,0.0,president great,0.0,evil,0.0,penny 2024,0.0,like mike,0.0,massive crowd,0.0
4401,max,0.0,president history,0.0,evil communist,0.0,black dementia,0.0,hammer scorecard,0.0,massive god,0.0
4402,may,0.0,president lifetime,0.0,experience rsbn,0.0,blah blah,0.0,hallelujah,0.0,mainstream medium,0.0
4403,may god,0.0,president like,0.0,experience,0.0,panic,0.0,either,0.0,mail voting,0.0
4404,maybe,0.0,brilliant,0.0,expect,0.0,papa,0.0,fellow,0.0,luck,0.0
4405,mayor,0.0,president maga,0.0,exist,0.0,blah,0.0,feel like,0.0,maga country,0.0
4406,mb,0.0,president melania,0.0,executive order,0.0,black people,0.0,feel bad,0.0,maga red,0.0
4407,mb km,0.0,president mike,0.0,executive,0.0,black man,0.0,feel,0.0,maga pence,0.0
4408,mb muslim,0.0,president pence,0.0,excuse,0.0,paris,0.0,feed,0.0,maga midnight,0.0
4409,mandatory,0.0,president penny,0.0,exciting,0.0,park,0.0,federal,0.0,maga maga,0.0
4410,mandate,0.0,president rally,0.0,excited,0.0,park etc,0.0,fear,0.0,maga love,0.0
4411,man woman,0.0,president thank,0.0,excellent goodness,0.0,parking,0.0,fbi,0.0,maga kag,0.0
4412,magnify,0.0,president thanksdoc,0.0,excellent,0.0,parking lot,0.0,favre show,0.0,mafia,0.0
4413,maga maga,0.0,president time,0.0,exactly,0.0,parler,0.0,favre,0.0,mail ballot,0.0
4414,maga midnight,0.0,president tru,0.0,ew,0.0,part save,0.0,favorite,0.0,mad,0.0
4415,maga pence,0.0,briben,0.0,evil force,0.0,paint,0.0,favor jobs,0.0,macho,0.0
4416,maga red,0.0,president trumps,0.0,evil corrupt,0.0,particularly,0.0,favor god,0.0,machine,0.0
